maxChanges,beta_1,beta_2,beta_3,beta_4,beta_5,origin,destination,Disutility,inVehicleTime,ptTime,taxiTime,bikeTime,walkingTime,waitingTime,cost,numberOfChanges,preprocessingTime,optimizationTime,Gap
4,1,2,3,12,2.5,94483125,59380577,107.74309897709433,17.0,17.0,0,0.0,12.971549488547167,10.0,2.9,3,1.35,0.32,0.119
4,1,2,3,12,2.5,420546198,29691249,88.7960648255233,3.9000000000000004,3.9000000000000004,0,0.0,2.548032412761655,15.0,2.9,4,0.58,0.6,0.022
4,1,2,3,12,2.5,27318237,802800009,93.61436731970744,8.19999999999999,8.19999999999999,0,0.0,6.55718365985373,12.5,2.9,4,1.52,0.97,0.19
4,1,2,3,12,2.5,1841273473,6759734446,59.6516130952381,10.743416666666667,0.0,0,10.743416666666667,4.396535714285714,2.0,1.5,2,0.04,0.1,0.0
4,1,2,3,12,2.5,6304928505,27541390,95.56618387073775,13.399999999999995,13.399999999999995,0,0.0,12.43309193536887,7.5,2.9,3,0.53,0.14,0.0
4,1,2,3,12,2.5,34967083,443546728,95.05549923832409,26.0,26.0,0,0.0,2.1277496191620466,10.0,2.9,3,0.72,0.37,0.0
4,1,2,3,12,2.5,28382656,27176669,100.78809210684086,4.6000000000000005,4.6000000000000005,0,0.0,8.194046053420431,15.0,2.9,4,1.08,0.73,0.113
4,1,2,3,12,2.5,95949913,28202257,57.924970238095234,13.569988095238095,0.0,0,13.569988095238095,0.0,2.0,1.5,2,0.08,0.14,0.0
4,1,2,3,12,2.5,420546198,2281974437,95.36754990660611,6.599999999999992,6.599999999999992,0,0.0,11.983774953303065,10.0,2.9,3,1.16,0.78,0.131
4,1,2,3,12,2.5,2283563299,26736163,70.13687251907152,5.0,5.0,0,0.0,7.668436259535759,5.0,2.9,2,0.3,0.18,-0.0
4,1,2,3,12,2.5,6154284157,650707241,117.78521897412931,10.999999999999993,10.999999999999993,0,0.0,13.492609487064648,15.0,2.9,4,1.86,0.14,-0.0
4,1,2,3,12,2.5,2757332329,270797406,82.37810707024724,9.5,9.5,0,0.0,10.039053535123621,6.0,2.9,3,0.47,2.36,0.218
4,1,2,3,12,2.5,27126863,27318237,58.042833468382874,0.7,0.7,0,0.0,3.771416734191438,5.0,2.9,2,0.05,0.13,0.0
4,1,2,3,12,2.5,26848446,332623741,51.81346230158729,11.12538492063492,0.0,0,11.12538492063492,0.0,2.0,1.5,2,0.12,0.2,-0.0
4,1,2,3,12,2.5,26739693,2508275964,74.30257277606978,7.5,7.5,0,0.0,8.501286388034886,5.0,2.9,2,0.2,0.29,0.0
4,1,2,3,12,2.5,28254039,1863123245,29.867119047619052,0.0,0,0,0.0,14.933559523809526,0.0,0.0,0,0.01,0.09,0.253
4,1,2,3,12,2.5,1833373693,31669806,79.97535220720948,6.2,6.2,0,0.0,4.487676103604745,10.0,2.9,3,0.32,0.76,0.185
4,1,2,3,12,2.5,29420114,1821447987,55.13783487228835,1.9000000000000006,1.9000000000000006,0,0.0,1.7189174361441752,5.0,2.9,2,0.11,0.15,0.0
4,1,2,3,12,2.5,6250962602,30437211,79.66952227486104,5.599999999999996,5.599999999999996,0,0.0,8.384761137430521,7.5,2.9,3,0.89,2.04,0.214
4,1,2,3,12,2.5,30096731,602244712,94.23856281723867,9.4,9.4,0,0.0,2.519281408619335,15.0,2.9,4,0.86,0.19,0.032
4,1,2,3,12,2.5,1553912617,844052078,71.54378292717965,3.0,3.0,0,0.0,9.371891463589817,5.0,2.9,2,0.09,0.16,-0.0
4,1,2,3,12,2.5,2488817676,5932904089,109.69662611971094,20.500000000000007,20.500000000000007,0,0.0,12.198313059855472,10.0,2.9,3,0.82,0.33,-0.0
4,1,2,3,12,2.5,26682608,26682605,14.651761904761905,0,0,0,0,7.3258809523809525,0,0.0,0,0.01,0.08,-0.0
4,1,2,3,12,2.5,937964981,30006603,100.23007437585065,25.0,25.0,0,0.0,5.215037187925331,10.0,2.9,4,0.8,1.09,0.157
4,1,2,3,12,2.5,296389994,31011980,87.6514107661205,3.8000000000000003,3.8000000000000003,0,0.0,5.77570538306025,12.5,2.9,4,0.28,0.11,-0.0
4,1,2,3,12,2.5,2087840591,715195277,99.77506327892388,10.5,10.5,0,0.0,4.7375316394619365,15.0,2.9,4,0.83,0.1,-0.0
4,1,2,3,12,2.5,972501397,27432328,85.90395587020701,5.699999999999996,5.699999999999996,0,0.0,2.4519779351035096,13.5,2.9,4,1.43,1.46,0.186
4,1,2,3,12,2.5,30099372,3719169604,102.25861588988228,5.400000000000002,5.400000000000002,0,0.0,12.279307944941145,12.5,2.9,4,1.39,1.37,0.097
