maxChanges,beta_1,beta_2,beta_3,beta_4,beta_5,origin,destination,Disutility,inVehicleTime,ptTime,taxiTime,bikeTime,walkingTime,waitingTime,cost,numberOfChanges,preprocessingTime,optimizationTime,Gap
4,1,2,3,1.7,2.5,34694348,26848789,53.185283447204164,2.800000000000001,2.800000000000001,0,0.0,7.727641723602078,10.0,2.9,3,0.5,0.1,0.0
4,1,2,3,1.7,2.5,2467429113,21669023,47.61990049142858,8.342499999999998,0,8.342499999999998,0,1.7549642857142858,2.0,17.5102776,2,0.12,0.1,0.0
4,1,2,3,1.7,2.5,29123692,2089428405,52.505951166900786,8.0,8.0,0,0.0,14.537975583450399,3.5,2.9,2,0.27,0.16,0.015
4,1,2,3,1.7,2.5,721672406,6294209369,95.53795616421482,17.10000000000001,17.10000000000001,0,0.0,18.003978082107405,12.5,2.9,4,2.75,0.15,-0.0
4,1,2,3,1.7,2.5,638946911,29273065,80.99493994583588,14.575999999999992,12.399999999999991,2.176,0.0,5.884175222917939,12.0,10.970935,4,1.22,0.09,-0.0
4,1,2,3,1.7,2.5,265757804,26738752,22.635102442380948,2.2871666666666663,0,2.2871666666666663,0,0.13285714285714287,2.0,8.2836597,2,0.05,0.08,-0.0
4,1,2,3,1.7,2.5,5837670589,50808274,135.16497865187398,24.199999999999996,3.4000000000000017,20.8,0.0,1.7051181159369873,9.0,47.385142599999995,4,5.09,3.46,0.01
4,1,2,3,1.7,2.5,21432805,469462967,24.462602517142855,2.7046666666666663,0,2.7046666666666663,0,0.15773809523809523,2.0,9.083799800000001,2,0.03,0.08,-0.0
4,1,2,3,1.7,2.5,4440525861,26759909,34.6568548147619,5.942000000000001,0,5.942000000000001,0,0.7543809523809524,2.0,12.474172300000001,2,0.06,0.08,0.0
4,1,2,3,1.7,2.5,30822849,5747321703,64.09106001970282,17.948166666666665,15.0,2.948166666666667,0,1.4839559815180805,7.0,13.044106699999999,3,0.23,0.09,-0.0
4,1,2,3,1.7,2.5,3490429069,5200360606,24.918337559047615,2.9766666666666666,0,2.9766666666666666,0,0.4276904761904762,2.0,8.8742882,2,0.06,0.08,-0.0
4,1,2,3,1.7,2.5,2697574404,4160071875,39.14915057135369,5.299999999999995,5.299999999999995,0,0,1.7095752856768431,8.5,2.9,3,0.07,0.08,-0.0
4,1,2,3,1.7,2.5,29788837,26736367,65.38414680529422,13.69999999999999,13.69999999999999,0.0,0,4.627073402647122,12.5,2.9,4,0.67,0.15,0.01
4,1,2,3,1.7,2.5,29552071,5476199328,17.794146825396826,2.650325396825397,0,0,2.650325396825397,1.3091666666666666,2.0,1.5,2,0.0,0.09,0.0
4,1,2,3,1.7,2.5,26729514,1804564227,53.06203621958209,6.100000000000001,6.100000000000001,0.0,0.0,9.766018109791052,7.5,2.9,3,0.51,0.11,0.0
4,1,2,3,1.7,2.5,26629159,5750562029,57.244163459899795,8.299999999999995,8.299999999999995,0,0,7.007081729949897,10.0,2.9,4,0.38,0.09,0.0
4,1,2,3,1.7,2.5,5857093955,1072738222,67.81249340381113,5.788666666666662,3.3000000000000016,0.0,2.488666666666667,7.405413368572231,12.0,4.4,4,0.48,0.12,0.002
4,1,2,3,1.7,2.5,26848446,122341666,33.52303160666666,5.662666666666666,0,5.662666666666666,0,0.0,2.0,12.8590382,2,0.04,0.09,-0.0
4,1,2,3,1.7,2.5,270944756,664571875,49.21024896628928,5.3987698412698375,2.600000000000001,0,2.7987698412698414,5.566662181557341,7.0,4.4,3,0.25,0.12,0.0
4,1,2,3,1.7,2.5,26723214,3883501031,25.823375441904762,2.9671666666666665,0,2.9671666666666665,0,0.2816190476190476,2.0,9.5841004,2,0.03,0.08,-0.0
4,1,2,3,1.7,2.5,28465625,936149309,65.17106332682539,14.92271825396825,0,5.2715,9.651218253968253,0.3842023809523809,4.0,13.5312429,4,0.12,0.09,0.0
4,1,2,3,1.7,2.5,1679204655,29779124,39.20075483308549,0.9999999999999999,0.9999999999999999,0.0,0.0,9.135377416542747,5.0,2.9,2,0.06,0.17,0.016
4,1,2,3,1.7,2.5,618347124,6104068790,62.4864895250235,19.5,19.5,0,0.0,4.028244762511751,10.0,2.9,3,0.61,0.12,-0.0
4,1,2,3,1.7,2.5,443546728,1613925296,53.18579248999998,11.019499999999999,0,11.019499999999999,0,0.0,2.0,21.2742897,2,0.1,0.09,0.0
4,1,2,3,1.7,2.5,52003617,260647424,29.64037076175031,9.0,9.0,0,0,2.605185380875155,3.5,2.9,2,0.03,0.11,0.0
4,1,2,3,1.7,2.5,203603942,194539349,33.92493394,5.063999999999999,0,5.063999999999999,0,0.0,2.0,13.447608200000003,2,0.06,0.11,-0.0
4,1,2,3,1.7,2.5,2480083071,26960738,32.78201529380952,5.385000000000001,0,5.385000000000001,0,1.881654761904762,2.0,10.3727681,2,0.06,0.13,-0.0
4,1,2,3,1.7,2.5,30694246,50808274,39.73373219,6.354500000000002,0,6.354500000000002,0,0.0,2.0,16.105430699999996,2,0.02,0.08,-0.0
4,1,2,3,1.7,2.5,21540762,2697574406,40.13085447445347,1.8000000000000005,1.8000000000000005,0,0,1.7004272372267344,10.0,2.9,4,0.07,0.09,-0.0
4,1,2,3,1.7,2.5,56341720,27560124,79.61372515403019,3.57583542876277,0.7999999999999999,2.775833333333334,2.09542943531645e-06,17.216074750383534,7.000001991118407,12.121018298824108,3,0.22,0.14,-0.0
4,1,2,3,1.7,2.5,259846133,34968323,62.27538237342896,17.0,17.0,0,0.0,8.92269118671448,7.5,2.9,3,0.53,0.09,-0.0
4,1,2,3,1.7,2.5,26763035,893957906,24.150771825396827,3.2063849206349206,0,0,3.2063849206349206,3.792404761904762,2.0,1.5,2,0.02,0.08,-0.0
4,1,2,3,1.7,2.5,27452691,26881963,87.98010298946815,4.859499999999998,3.2000000000000015,1.6594999999999998,0.0,15.076315579734073,12.0,9.9811599,4,1.39,0.36,0.0
4,1,2,3,1.7,2.5,443551472,27556410,37.95161674476189,6.026833333333333,0.0,6.026833333333333,0.0,0.7382142857142857,2.0,14.381385199999999,2,0.09,0.12,0.063
4,1,2,3,1.7,2.5,26682653,26682632,17.991455573333333,1.2588333333333335,0,1.2588333333333335,0.0,0.0,2.0,6.313307200000001,2,0.05,0.13,0.031
4,1,2,3,1.7,2.5,3990705183,7260522178,56.234636207150906,13.2,13.2,0,0,4.0523181035754545,10.0,2.9,3,0.09,0.1,0.0
4,1,2,3,1.7,2.5,3037328164,4943615793,31.740500092147215,7.0,7.0,0,0,2.4052500460736077,5.0,2.9,2,0.04,0.09,-0.0
4,1,2,3,1.7,2.5,664001254,1680264425,69.24722658648042,12.899999999999995,12.899999999999995,0,0,6.958613293240219,12.5,2.9,4,0.87,0.1,-0.0
4,1,2,3,1.7,2.5,669895900,1888408628,51.35099352582291,4.799999999999997,4.799999999999997,0.0,0,8.060496762911454,8.5,2.9,3,0.17,1.78,0.0
4,1,2,3,1.7,2.5,20246248,26682612,63.588704382930004,10.222833333333325,2.9000000000000012,7.322833333333334,0,0.2274928747983383,7.0,18.771109000000006,3,1.04,0.1,0.0
4,1,2,3,1.7,2.5,443206656,480115527,53.35661632733672,4.539460317460318,1.9000000000000006,0.0,2.6394603174603173,8.188982766842965,7.0,4.4,4,0.21,0.11,0.0
4,1,2,3,1.7,2.5,21441737,390675609,91.07634093238514,34.5,34.5,0,0.0,9.32317046619257,11.0,2.9,4,1.71,0.11,0.0
4,1,2,3,1.7,2.5,3730313300,4543122876,47.52737925566279,2.0000000000000004,2.0000000000000004,0,0.0,5.298689627831395,10.0,2.9,3,0.12,0.09,0.0
4,1,2,3,1.7,2.5,26708472,26734587,20.057303283333333,1.7443333333333333,0,1.7443333333333333,0,0.0,2.0,7.2429235,2,0.03,0.09,0.0
4,1,2,3,1.7,2.5,876679883,26983068,136.08873816670496,42.630468253968246,16.3,0.0,26.330468253968256,8.991283765892137,9.5,4.4,4,6.74,0.35,0.0
4,1,2,3,1.7,2.5,3713079374,968005406,95.85432217911305,29.22224603174603,27.5,0.0,1.7222460317460317,12.534353549873973,10.5,4.4,4,3.08,0.21,0.022
4,1,2,3,1.7,2.5,4982851372,4392726654,136.27350776852248,27.783166666666677,11.4,16.383166666666664,0.0,1.6532446609278935,12.0,40.696383399999995,4,8.06,6.8,-0.0
4,1,2,3,1.7,2.5,26848446,29489362,54.90690819735996,3.800000000000002,3.800000000000002,0,0.0,0.588454098679977,15.0,2.9,4,0.64,0.11,0.0
4,1,2,3,1.7,2.5,623646912,1830376878,47.1435571952381,8.52,0,8.52,0,0.27361904761904765,2.0,18.868423,2,0.11,0.08,0.0
4,1,2,3,1.7,2.5,253327928,31492296,127.32886143320852,52.30816666666667,46.70000000000001,5.6081666666666665,0.0,8.807863768270902,9.5,17.0029219,4,6.06,0.36,-0.0
4,1,2,3,1.7,2.5,29283352,26729648,36.582513950000006,5.841999999999999,0,5.841999999999999,0,0.0,2.0,14.553243499999999,2,0.12,0.08,-0.0
4,1,2,3,1.7,2.5,3411530671,262693008,33.23375425761904,3.114833333333333,0,3.114833333333333,0,3.670392857142857,2.0,9.869491300000002,2,0.03,0.1,0.0
4,1,2,3,1.7,2.5,26871244,2728597455,57.690964202857145,9.482,0,9.482,0,2.1221785714285715,2.0,22.332121799999992,2,0.33,0.09,0.0
4,1,2,3,1.7,2.5,1784518345,5496919130,29.5231512347619,2.541166666666667,0,2.541166666666667,0,3.0365476190476186,2.0,8.769934899999999,2,0.07,0.08,0.0
4,1,2,3,1.7,2.5,3333591044,30684912,43.06902668761904,5.6111666666666675,0,5.6111666666666675,0,6.116476190476189,2.0,11.3087692,2,0.03,0.1,-0.0
4,1,2,3,1.7,2.5,1459876787,1137768720,21.91075461809524,2.7196666666666665,0,2.7196666666666665,0,0.19571428571428573,2.0,7.529211399999999,2,0.04,0.09,0.0
4,1,2,3,1.7,2.5,609888780,706465748,78.46423451693389,17.6985,16.1,1.5985,0.0,3.9990066684669454,12.0,9.8633654,4,1.22,0.17,0.0
4,1,2,3,1.7,2.5,1549537382,4616408522,88.46089460309688,18.808833333333336,9.5,9.308833333333334,0.0,4.41925341988177,7.0,23.4197379,4,3.39,0.24,0.044
4,1,2,3,1.7,2.5,27554948,6794389640,30.818640948095236,3.632166666666667,0,3.632166666666667,0,2.0349642857142856,2.0,10.068556300000001,2,0.04,0.1,-0.0
4,1,2,3,1.7,2.5,29857969,1797544425,23.09973908142857,2.2431666666666663,0,2.2431666666666663,0,0.45888095238095233,2.0,8.199300299999999,2,0.02,0.1,0.0
4,1,2,3,1.7,2.5,270797406,3771384104,57.16687307839919,10.306666666666665,6.0,4.306666666666666,0,4.136361500866261,5.5,12.9926373,3,0.25,0.09,0.0
4,1,2,3,1.7,2.5,29808740,27452628,49.3406367243828,9.499999999999995,9.499999999999995,0,0,2.4553183621914005,10.0,2.9,3,0.19,0.09,-0.0
4,1,2,3,1.7,2.5,1860841079,420546198,47.44136764298927,6.600000000000001,6.600000000000001,0,0,2.9556838214946395,10.0,2.9,3,0.18,0.1,0.0
4,1,2,3,1.7,2.5,4461408478,172589,42.25944741597318,6.0218531746031765,2.800000000000001,0.0,3.221853174603175,1.4624072397326204,7.0,4.4,3,0.16,0.16,-0.0
4,1,2,3,1.7,2.5,295693484,59852467,36.02550592666666,5.943666666666667,0,5.943666666666667,0,0.0,2.0,14.165787799999999,2,0.04,0.09,-0.0
4,1,2,3,1.7,2.5,5748096492,34967083,55.49858718333333,11.319833333333332,0.0,11.319833333333332,0.0,0.0,2.0,22.458090499999997,2,0.32,0.17,0.093
4,1,2,3,1.7,2.5,27252285,20246279,55.92180129738913,6.912281746031736,3.800000000000002,0.0,3.112281746031746,0.43054846615488507,12.0,4.4,4,1.12,0.43,0.042
4,1,2,3,1.7,2.5,29736117,1822646831,41.09486178428571,7.504833333333333,0,7.504833333333333,0,1.4819761904761906,2.0,14.4859271,2,0.13,0.09,-0.0
4,1,2,3,1.7,2.5,5670262624,260647424,59.63450517627924,15.527833333333332,10.0,5.527833333333334,0,1.8993422664729522,4.5,15.769404299999998,3,0.72,0.1,0.0
4,1,2,3,1.7,2.5,26748919,3797106154,45.32417836892618,2.7,2.7,0,0,7.597089184463089,7.5,2.9,4,0.22,0.09,0.0
4,1,2,3,1.7,2.5,100167375,34968323,40.58382072908891,6.0,6.0,0.0,0.0,7.326910364544458,5.0,2.9,2,0.12,0.11,0.045
4,1,2,3,1.7,2.5,3656891348,26682653,76.65385391391064,12.099999999999998,12.099999999999998,0,0,9.56192695695532,13.5,2.9,4,1.43,0.1,0.0
4,1,2,3,1.7,2.5,1972845722,27586373,71.04849002794796,22.156166666666667,20.0,2.1561666666666666,0.0,5.239600970640642,7.0,10.243012599999998,3,0.4,0.14,0.0
4,1,2,3,1.7,2.5,2863609137,439657947,62.4100264504963,7.010841269841264,1.7000000000000004,2.230166666666667,3.080674603174603,1.2011277329465624,9.0,12.5740693,4,0.49,0.2,0.0
4,1,2,3,1.7,2.5,1187036933,2952114439,41.77733373571428,5.979499999999998,0,5.979499999999998,0,1.842357142857143,2.0,15.3606585,2,0.11,0.09,0.0
4,1,2,3,1.7,2.5,27431838,26785818,46.99771783529994,5.592333333333329,3.0000000000000013,2.592333333333333,0.0,0.45129352098330255,7.0,11.4722338,3,0.22,0.17,0.0
4,1,2,3,1.7,2.5,274721493,6340880663,84.39466923673928,14.599999999999998,14.599999999999998,0.0,0.0,13.682334618369637,12.5,2.9,4,3.07,0.55,0.112
4,1,2,3,1.7,2.5,26984400,30820549,61.45118093245622,13.576769841269831,10.89999999999999,0.0,2.6767698412698415,0.18962816464081306,12.0,4.4,4,0.31,0.1,0.0
4,1,2,3,1.7,2.5,312020450,1438207684,25.035575396825397,6.594230158730158,0,0,6.594230158730158,0.0,2.0,1.5,2,0.03,0.09,0.0
4,1,2,3,1.7,2.5,29808740,1590333813,41.848401267301774,5.35549206349206,0.7,0,4.655492063492063,0.5148355542858094,7.0,4.4,4,0.04,0.09,0.0
4,1,2,3,1.7,2.5,28300261,3793333290,36.02184607961492,0.9999999999999999,0.9999999999999999,0,0.0,7.545923039807461,5.0,2.9,2,0.11,0.1,0.0
4,1,2,3,1.7,2.5,2845478660,2164561180,19.171783557142856,1.4321666666666668,0,1.4321666666666668,0.0,0.22098809523809523,2.0,6.645671,2,0.03,0.11,0.087
4,1,2,3,1.7,2.5,1240618585,74423042,67.87670141477923,18.5,18.5,0.0,0.0,10.973350707389608,7.5,2.9,3,1.28,0.16,0.0
4,1,2,3,1.7,2.5,26583758,412543168,78.01760077333333,15.093333333333335,0,15.093333333333335,0,0.0,2.0,33.484863199999985,2,0.99,0.09,-0.0
4,1,2,3,1.7,2.5,610570015,30432099,51.093864361821396,6.224230158730159,3.5,0.0,2.7242301587301587,2.4016444824980043,9.5,4.4,4,0.23,0.12,-0.0
4,1,2,3,1.7,2.5,5105502206,2184436545,40.58292739190476,5.737333333333333,0,5.737333333333333,0,1.420785714285714,2.0,15.2964839,2,0.11,0.08,0.0
4,1,2,3,1.7,2.5,27252619,27556297,72.4503083199807,22.5,22.5,0.0,0.0,7.5101541599903525,10.0,2.9,3,0.64,0.12,0.017
4,1,2,3,1.7,2.5,4601654003,455231384,47.29752058850732,8.999999999999996,8.999999999999996,0,0,5.433760294253659,7.5,2.9,3,0.35,0.08,-0.0
4,1,2,3,1.7,2.5,5042693839,26704507,28.88614602047619,3.9221666666666657,0,3.9221666666666657,0,0.4761547619047619,2.0,10.595099900000001,2,0.12,0.08,-0.0
4,1,2,3,1.7,2.5,29986612,26866997,30.694910526666664,5.355666666666668,0,5.355666666666668,0,0.0,2.0,11.3760258,2,0.07,0.09,-0.0
4,1,2,3,1.7,2.5,5784658291,26739108,39.47057525333333,6.7855,0,6.7855,0,0.12641666666666668,2.0,15.5483776,2,0.27,0.12,-0.0
4,1,2,3,1.7,2.5,7341756752,5322746463,35.12239589061825,1.6000000000000003,1.6000000000000003,0.0,0.0,6.796197945309126,5.0,2.9,2,0.06,0.13,0.032
4,1,2,3,1.7,2.5,26754340,26646232,49.84000819333333,9.079333333333329,0,9.079333333333329,0,0.0,2.0,20.4474558,2,0.38,0.08,0.0
4,1,2,3,1.7,2.5,731825427,26704507,28.932028882380955,3.9376666666666655,0,3.9376666666666655,0,0.4661071428571429,2.0,10.624792900000001,2,0.12,0.08,0.0
4,1,2,3,1.7,2.5,5784619550,219092003,89.43934819507935,21.42615079365079,0,9.979166666666666,11.446984126984129,0.2669761904761905,4.0,22.53456989999999,3,0.96,0.08,0.0
4,1,2,3,1.7,2.5,26908562,1611914120,56.07208427333332,10.833333333333334,0,10.833333333333334,0,0.0,2.0,23.081618199999998,2,0.28,0.12,-0.0
